  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 41.72000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  362.4700       3.4500         242.7040      141.0000     1.028390    -0.2855479D-01    -0.1137448D+02    -0.5808349D-03
  362.6710       3.6510         265.8210      161.0000     1.030650    -0.9629264D-01    -0.8048849D+01    -0.6174455D-03
  362.8610       3.8410         287.8610      181.0000     1.031410     0.7690344D-02    -0.5236653D+01    -0.1863881D-03
  363.0400       4.0200         308.9680      201.0000     1.031640     0.3541850D-01    -0.3107418D+01     0.4881408D-04
  363.2110       4.1910         329.4670      221.0000     1.031640    -0.5940892D-01    -0.1415513D+01     0.1817392D-04
  363.3760       4.3560         349.2510      241.0000     1.031130     0.1758081D-01     0.1054454D-01     0.1555207D-03
  363.5340       4.5140         368.4280      261.0000     1.030410    -0.1306922D-02     0.9758231D+00     0.2807069D-03
  363.6860       4.6660         387.0010      281.0000     1.029590    -0.2914731D-01     0.1557235D+01     0.3712632D-03
  363.8340       4.8140         405.0940      301.0000     1.028790     0.3221863D-01     0.1988748D+01     0.3638629D-03
  363.9770       4.9570         422.7470      321.0000     1.028040     0.3762382D-02     0.2104123D+01     0.2838406D-03
  364.1170       5.0970         440.0110      341.0000     1.027320     0.6886670D-01     0.2163814D+01     0.1772905D-03
  364.2530       5.2330         456.9220      361.0000     1.026700     0.5914522D-01     0.2010003D+01     0.7985638D-05
  364.3860       5.3660         473.5000      381.0000     1.026090     0.7237016D-01     0.1775855D+01    -0.1196433D-03
  364.5160       5.4960         489.7790      401.0000     1.025560     0.7044916D-01     0.1453814D+01    -0.2614202D-03
  364.6430       5.6230         505.7660      421.0000     1.025000     0.4363061D-01     0.1037105D+01    -0.2984090D-03
  364.7660       5.7460         521.3320      441.0000     1.024490    -0.7164260D-02     0.3606979D+00    -0.3021885D-03
  364.8880       5.8680         536.8220      461.0000     1.024040    -0.4869255D-01    -0.1060879D+00    -0.2936010D-03
  365.0080       5.9880         552.1690      481.0000     1.023650    -0.1386165D+00    -0.5161895D+00    -0.2685889D-03
  365.1260       6.1060         567.2130      501.0000     1.023310    -0.1151345D+00    -0.8668537D+00    -0.2200149D-03
  365.2420       6.2220         582.0900      521.0000     1.023020    -0.1120194D+00    -0.1155485D+01    -0.1528341D-03
  365.3560       6.3360         596.7750      541.0000     1.022760    -0.1017431D+00    -0.1379838D+01    -0.5373949D-04
  365.4680       6.4480         611.2400      561.0000     1.022530    -0.5358982D-01    -0.1538187D+01     0.6916490D-04
  365.5790       6.5590         625.7280      581.0000     1.022330    -0.7706722D-01    -0.1446504D+01     0.2062681D-03
  365.6880       6.6680         639.9180      601.0000     1.022170     0.2254260D-01    -0.1279387D+01     0.3384557D-03
  365.7960       6.7760         653.9450      621.0000     1.021990     0.2454918D+00    -0.8457418D+00     0.5148648D-03
  365.9020       6.8820         667.9190      641.0000     1.021960     0.3539671D+00    -0.3293762D+00     0.5542997D-03
  366.0060       6.9860         682.0890      661.0000     1.022370     0.1016192D+00     0.2677474D+00     0.1549726D-03
  366.1090       7.0890         696.1590      681.0000     1.022780    -0.7779451D-01     0.1147552D+01    -0.2549885D-03
  366.2050       7.1850         709.3860      700.0000     1.023120    -0.2549519D+00     0.2060758D+01    -0.6158057D-03
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 46.40000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  359.4960       0.4020           7.4000        1.0000     1.000000    -0.7815970D-13     0.8881784D-15     0.2220446D-15
  360.9010       1.8070          53.4690       21.0000     1.000000    -0.7815970D-13     0.0000000D+00    -0.9992007D-15
  361.5700       2.4760          82.8400       41.0000     1.000530     0.2984279D-12    -0.7654378D+01     0.4440892D-15
  362.0920       2.9980         108.2290       61.0000     1.004350    -0.1847411D-12     0.1758013D+02     0.5341369D-02
  362.3460       3.2520         217.1380       81.0000     1.023330     0.2140844D+00     0.2333788D+02    -0.4724934D-02
  362.3460       3.2520         217.1550      101.0000     1.023330     0.1970844D+00     0.3337876D+01    -0.4724934D-02
  362.3710       3.2770         219.8750      121.0000     1.023530     0.1137737D+00    -0.1401255D+02    -0.4203949D-02
  362.5820       3.4880         243.2160      141.0000     1.025440    -0.3214486D+00    -0.1090132D+02    -0.1010230D-02
  362.7810       3.6870         265.7320      161.0000     1.027070    -0.2922928D+00    -0.7964061D+01     0.7490701D-03
  362.9690       3.8750         287.6270      181.0000     1.028420    -0.1913135D+00    -0.5370654D+01     0.1542826D-02
  363.1480       4.0540         308.7520      201.0000     1.029210     0.1465111D+00    -0.3089871D+01     0.2004978D-02
  363.3170       4.2230         329.2420      221.0000     1.029750     0.3030268D+00    -0.1409554D+01     0.2070378D-02
  363.4790       4.3850         349.4960      241.0000     1.030960     0.1260064D+00    -0.6886052D-01     0.1017611D-02
  363.6350       4.5410         369.0670      261.0000     1.031430     0.1038060D+00     0.9801798D+00     0.3903556D-03
  363.7850       4.6910         388.0470      281.0000     1.031550     0.8262499D-01     0.1671891D+01    -0.9972416D-04
  363.9300       4.8360         406.5180      301.0000     1.031350     0.6096049D-01     0.2092807D+01    -0.4074469D-03
  364.0700       4.9760         424.5130      321.0000     1.030950    -0.2767752D-01     0.2203029D+01    -0.5941270D-03
  364.2060       5.1120         442.0580      341.0000     1.030440    -0.1054188D+00     0.2115682D+01    -0.7097732D-03
  364.3390       5.2450         459.2020      361.0000     1.029850    -0.1088480D+00     0.1958702D+01    -0.7563706D-03
  364.4690       5.3750         475.9740      381.0000     1.029220    -0.7743142D-01     0.1720508D+01    -0.7495056D-03
  364.5960       5.5020         492.4060      401.0000     1.028550    -0.4971497D-01     0.1391549D+01    -0.6712388D-03
  364.7200       5.6260         508.5250      421.0000     1.027890    -0.5604685D-01     0.9636628D+00    -0.5591632D-03
  364.8410       5.7470         524.3570      441.0000     1.027270    -0.1232292D+00     0.4295115D+00    -0.4355467D-03
  364.9610       5.8670         539.9320      461.0000     1.026680    -0.1836929D-01     0.1133619D+00    -0.2936343D-03
  365.0780       5.9840         555.2550      481.0000     1.026100    -0.3814013D-02    -0.3099094D+00    -0.1041078D-03
  365.1920       6.0980         570.3470      501.0000     1.025580    -0.9661800D-01    -0.8472160D+00     0.8108117D-04
  365.3040       6.2100         585.0620      521.0000     1.025070    -0.1376582D-01    -0.1330174D+01     0.3054848D-03
  365.4150       6.3210         599.6940      541.0000     1.024580     0.9073042D-01    -0.1576471D+01     0.5524069D-03
  365.5250       6.4310         614.1830      561.0000     1.024120     0.2865863D+00    -0.1572246D+01     0.8066138D-03
  365.6320       6.5380         628.6280      581.0000     1.023900     0.2158323D+00    -0.1679272D+01     0.8543615D-03
  365.7400       6.6460         643.3520      601.0000     1.024070     0.1040481D+00    -0.1139605D+01     0.5312383D-03
  365.8440       6.7500         657.7320      621.0000     1.024190    -0.9239465D-01    -0.8970421D+00     0.2752644D-03
  365.9470       6.8530         671.9550      641.0000     1.024300    -0.1446498D+00    -0.3744784D+00     0.3243282D-04
  366.0480       6.9540         686.0360      661.0000     1.024390    -0.1955594D+00     0.2344054D+00    -0.1961239D-03
  366.1480       7.0540         699.9670      681.0000     1.024460    -0.8853544D-01     0.1138575D+01    -0.4223634D-03
  366.2420       7.1480         713.0630      700.0000     1.024480     0.1591372D+00     0.2265786D+01    -0.6172329D-03
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 46.50000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  359.5780       0.4060           7.4130        1.0000     1.000000     0.7283063D-13     0.1858691D-10    -0.1443290D-14
  360.9600       1.7880          51.7640       21.0000     1.000000    -0.3126388D-12    -0.1750564D-09     0.3108624D-14
  361.6770       2.5050          81.0850       41.0000     1.001070     0.3552714D-12     0.4266383D-09    -0.1776357D-14
  362.2370       3.0650         106.7120       61.0000     1.006240    -0.1278977D-12    -0.4537810D-09     0.1901274D-02
  362.5910       3.4190         209.7820       81.0000     1.024660    -0.2683332D+00     0.1837748D-09    -0.1710694D-02
  362.5910       3.4190         209.7470      101.0000     1.024650    -0.2333332D+00     0.2002639D+02    -0.1700694D-02
  362.5980       3.4260         210.4770      121.0000     1.024840    -0.2324089D+00     0.2639463D-01    -0.1681696D-02
  362.8280       3.6560         234.1430      141.0000     1.029210     0.1846594D+00     0.1815934D-01    -0.6843064D-03
  363.0410       3.8690         256.4450      161.0000     1.031310     0.3040625D+00    -0.9189062D-01    -0.3598946D-04
  363.2430       4.0710         277.7390      181.0000     1.031580     0.3841934D+00    -0.6028484D-01     0.7681556D-03
  363.4350       4.2630         298.2490      201.0000     1.031160     0.2972535D+00    -0.6045040D-02     0.1165145D-02
  363.6190       4.4470         318.0440      221.0000     1.030500     0.1806594D+00     0.1090774D+00     0.1113030D-02
  363.7940       4.6220         337.1060      241.0000     1.029680    -0.5991334D-01     0.3078111D-01     0.8333277D-03
  363.9640       4.7920         355.5680      261.0000     1.028700    -0.1301240D+00     0.1029668D+00     0.5123351D-03
  364.1270       4.9550         373.4800      281.0000     1.027740    -0.2977930D+00     0.9145965D-03     0.1349451D-03
  364.2860       5.1140         390.9660      301.0000     1.026840    -0.3612207D+00     0.1539332D-01    -0.2560016D-03
  364.4400       5.2680         408.0370      321.0000     1.026050    -0.4403311D+00    -0.3765799D-01    -0.6279975D-03
  364.5900       5.4180         424.7350      341.0000     1.025280    -0.4666803D+00    -0.8255056D-01    -0.8493688D-03
  364.7370       5.5650         441.0750      361.0000     1.024560    -0.3421560D+00    -0.2604539D-01    -0.9249109D-03
  364.8800       5.7080         457.1100      381.0000     1.023910    -0.2303526D+00    -0.4160583D-01    -0.8535039D-03
  365.0200       5.8480         472.8760      401.0000     1.023350    -0.5351544D-01    -0.2418938D-01    -0.6565624D-03
  365.1560       5.9840         488.3810      421.0000     1.022860     0.6660242D-01    -0.1494090D+00    -0.3195496D-03
  365.2910       6.1190         503.6460      441.0000     1.022430     0.4563448D+00    -0.4687959D-03     0.1519513D-03
  365.4220       6.2500         518.6880      461.0000     1.022060     0.7529142D+00    -0.4547971D-01     0.7379440D-03
  365.5520       6.3800         533.6980      481.0000     1.022020     0.1118280D+01     0.1531860D+00     0.1148447D-02
  365.6780       6.5060         549.0730      501.0000     1.022920     0.8016640D+00     0.1109562D+00     0.7358872D-03
  365.8020       6.6300         564.5260      521.0000     1.024060     0.3277205D+00     0.1223966D+00     0.1741900D-03
  365.9230       6.7510         579.7820      541.0000     1.025020    -0.1495127D+00     0.9035589D-02    -0.1555793D-03
  366.0430       6.8710         594.8380      561.0000     1.025830    -0.3813801D+00     0.8742365D-01    -0.3084368D-03
  366.1600       6.9880         609.6800      581.0000     1.026440    -0.6001198D+00     0.1111868D-01    -0.2817717D-03
  366.2750       7.1030         624.3160      601.0000     1.026870    -0.6905898D+00    -0.6554391D-01    -0.1271006D-03
  366.3880       7.2160         638.7720      621.0000     1.027190    -0.6789705D+00    -0.1538654D+00     0.4852633D-04
  366.5000       7.3280         653.0600      641.0000     1.027440    -0.4474843D+00    -0.8431797D-01     0.1711088D-03
  366.6100       7.4380         667.1910      661.0000     1.027640    -0.1354137D+00    -0.4266529D-01     0.1788983D-03
  366.7180       7.5460         681.1710      681.0000     1.027800     0.2496892D+00    -0.3991483D-01     0.2616547D-04
  366.8200       7.6480         694.3210      700.0000     1.027940     0.8422567D+00     0.1541305D+00    -0.3278612D-03
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 46.60000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
