     PROFIL  PUNKT     X [m]     H [m]  LAMBDA [-]   V [m/s]
    45.3000     46    78.665   364.702   0.0782218     0.009
    45.3000     47    80.179   364.688   0.0782218     0.009
    45.3000     48    81.605   364.694   0.0782218     0.009
    45.3000     49    84.762   364.715   0.0782218     0.009
    45.3000     50    88.120   364.737   0.0782218     0.009
    45.3000     51    89.378   364.743   0.0782218     0.009
    45.3000     52    90.250   364.751   0.0782218     0.009
    45.3000     53    91.571   364.763   0.0782218     0.009
    45.3000     54    93.654   364.774   0.0782218     0.009
    45.3000     55    95.361   364.784   0.0505336     0.009
    45.3000     56    96.828   364.792   0.0505336     0.009
    45.3000     57    98.965   364.804   0.0505336     0.009
    45.3000     58   101.337   364.832   0.0505336     0.009
    45.3000     59   103.520   364.839   0.0505336     0.009
    45.3000     60   105.322   364.845   0.0505336     0.009
    45.3000     61   108.125   364.880   0.0505336     0.009
    45.3000     62   109.467   364.109   0.0505336     0.009
    45.3000     63   110.345   363.626   0.0505336     0.009
    45.3000     64   111.165   363.175   0.0722098     0.041
    45.3000     65   112.564   362.370   0.0722098     0.041
    45.3000     66   113.837   361.480   0.0722098     0.041
    45.3000     67   114.476   361.002   0.0722098     0.041
    45.3000     68   115.060   360.565   0.0722098     0.041
    45.3000     69   116.392   359.636   0.0722098     0.041
    45.3000     70   119.500   359.499   0.0471733     0.041
    45.3000     71   120.517   359.447   0.0471733     0.041
    45.3000     72   121.365   359.405   0.0471733     0.041
    45.3000     73   124.667   359.261   0.0471733     0.041
    45.3000     74   128.696   358.935   0.0471733     0.041
    45.3000     75   129.247   358.888   0.0471733     0.041
    45.3000     76   129.702   358.850   0.0471733     0.041
    45.3000     77   133.842   358.516   0.0471733     0.041
    45.3000     78   138.494   358.706   0.0471733     0.041
    45.3000     79   138.511   358.706   0.0471733     0.041
    45.3000     80   138.524   358.707   0.0471733     0.041
    45.3000     81   138.831   358.720   0.0471733     0.041
    45.3000     82   143.192   358.902   0.0471733     0.041
    45.3000     83   144.923   359.574   0.0471733     0.041
    45.3000     84   145.041   359.619   0.0471733     0.041
    45.3000     85   145.161   359.664   0.0471733     0.041
    45.3000     86   146.892   360.335   0.0471733     0.041
    45.3000     87   148.771   361.489   0.0471733     0.041
    45.3000     88   148.988   361.610   0.0471733     0.041
    45.3000     89   149.208   361.733   0.0471733     0.041
    45.3000     90   151.088   362.882   0.0471733     0.041
    45.3000     91   152.768   363.644   0.0722098     0.041
    45.3000     92   153.084   363.783   0.0722098     0.041
    45.3000     93   153.420   363.931   0.0722098     0.041
    45.3000     94   155.091   364.688   0.0722098     0.041
    45.3000     95   156.115   364.745   0.0722098     0.041
    45.3000     96   157.093   364.800   0.0722098     0.041
    45.3000     97   159.274   364.896   0.0722098     0.041
    45.3000     98   159.924   364.923   0.0722098     0.041
    45.3000     99   160.574   364.950   0.0722098     0.041
    45.3000    100   162.747   365.045   0.0951945     0.004
    45.3000    101   165.069   365.146   0.0951945     0.004
    45.3000    102   166.076   365.188   0.0951945     0.004
    45.3000    103   167.136   365.232   0.0951945     0.004
    45.3000    104   169.419   365.331   0.1174990     0.004
    45.3000    105   174.186   367.190   0.1174990     0.004
    45.3000    106   176.945   368.270   0.1174990     0.004
    45.3000    107   179.867   369.413   0.1174990     0.004
    45.3000    108   184.471   371.209   0.1174990     0.004
    45.4000      1     0.000   372.433   0.0000000     0.000
    45.4000      2     0.896   372.048   0.0000000     0.000
    45.4000      3     7.233   369.334   0.0000000     0.000
    45.4000      4    11.402   367.548   0.0000000     0.000
    45.4000      5    14.454   366.235   0.0000000     0.000
    45.4000      6    15.321   366.204   0.0000000     0.000
    45.4000      7    16.224   366.171   0.0000000     0.000
    45.4000      8    17.064   366.140   0.0000000     0.000
    45.4000      9    17.987   366.107   0.0000000     0.000
    45.4000     10    18.860   365.925   0.0000000     0.000
    45.4000     11    19.406   365.804   0.0000000     0.000
    45.4000     12    19.927   365.688   0.0000000     0.000
    45.4000     13    20.839   365.498   0.0000000     0.000
    45.4000     14    22.570   365.537   0.0000000     0.000
    45.4000     15    22.764   365.542   0.0000000     0.000
    45.4000     16    22.942   365.546   0.0000000     0.000
    45.4000     17    24.637   365.584   0.0000000     0.000
    45.4000     18    26.110   365.574   0.0000000     0.000
    45.4000     19    27.598   365.564   0.0000000     0.000
    45.4000     20    29.688   365.465   0.0000000     0.000
    45.4000     21    29.839   365.458   0.0000000     0.000
    45.4000     22    29.997   365.451   0.0000000     0.000
    45.4000     23    32.117   365.351   0.0000000     0.000
    45.4000     24    34.482   365.334   0.0000000     0.000
    45.4000     25    35.735   365.332   0.1077889     0.006
    45.4000     26    36.940   365.330   0.1077889     0.006
    45.4000     27    39.361   365.313   0.1077889     0.006
    45.4000     28    42.700   365.306   0.0664977     0.006
    45.4000     29    44.633   365.307   0.0664977     0.006
    45.4000     30    46.537   365.307   0.0664977     0.006
    45.4000     31    49.905   365.301   0.0664977     0.006
    45.4000     32    53.589   365.272   0.0664977     0.006
    45.4000     33    55.592   365.252   0.0664977     0.006
    45.4000     34    57.425   365.234   0.0664977     0.006
    45.4000     35    61.283   365.204   0.0664977     0.006
    45.4000     36    64.197   365.167   0.0664977     0.006
    45.4000     37    65.714   365.145   0.0664977     0.006
    45.4000     38    67.210   365.123   0.0664977     0.006
    45.4000     39    70.149   365.086   0.0664977     0.006
    45.4000     40    73.056   365.012   0.0784954     0.006
    45.4000     41    74.784   364.938   0.0784954     0.006
    45.4000     42    76.609   364.860   0.0782218     0.006
    45.4000     43    79.431   364.784   0.0782218     0.006
    45.4000     44    81.397   364.717   0.0782218     0.006
    45.4000     45    83.043   364.679   0.0782218     0.006
    45.4000     46    84.950   364.635   0.0782218     0.006
    45.4000     47    86.651   364.580   0.0782218     0.006
    45.4000     48    87.604   364.561   0.0782218     0.006
    45.4000     49    88.561   364.541   0.0782218     0.006
    45.4000     50    89.721   364.518   0.0782218     0.006
    45.4000     51    90.598   364.501   0.0782218     0.006
    45.4000     52    91.418   364.524   0.0782218     0.006
    45.4000     53    92.210   364.680   0.0782218     0.006
    45.4000     54    93.077   364.851   0.0782218     0.006
    45.4000     55    93.629   364.875   0.0505336     0.006
    45.4000     56    94.103   364.884   0.0505336     0.006
    45.4000     57    96.993   364.898   0.0690141     0.032
    45.4000     58    99.839   364.912   0.0690141     0.032
    45.4000     59   100.455   364.913   0.0690141     0.032
    45.4000     60   100.550   364.913   0.0690141     0.032
    45.4000     61   100.602   364.873   0.0690141     0.032
    45.4000     62   102.460   363.488   0.0690141     0.032
    45.4000     63   104.015   362.331   0.0453684     0.032
    45.4000     64   104.351   362.061   0.0453684     0.032
    45.4000     65   104.687   362.331   0.0453684     0.032
    45.4000     66   106.242   363.488   0.0690141     0.032
    45.4000     67   107.797   362.331   0.0453684     0.032
    45.4000     68   108.133   362.061   0.0453684     0.032
    45.4000     69   108.695   361.761   0.0453684     0.032
    45.4000     70   110.624   360.664   0.0453684     0.032
    45.4000     71   112.120   359.813   0.0453684     0.032
    45.4000     72   113.127   359.283   0.0453684     0.032
    45.4000     73   116.307   359.228   0.0453684     0.032
    45.4000     74   118.795   359.178   0.0453684     0.032
    45.4000     75   120.277   359.148   0.0453684     0.032
    45.4000     76   124.553   359.080   0.0453684     0.032
    45.4000     77   128.123   358.906   0.0453684     0.032
    45.4000     78   130.022   358.814   0.0453684     0.032
    45.4000     79   130.410   358.795   0.0453684     0.032
    45.4000     80   130.927   358.769   0.0453684     0.032
    45.4000     81   136.310   358.504   0.0453684     0.032
    45.4000     82   140.052   358.889   0.0453684     0.032
    45.4000     83   142.293   359.108   0.0453684     0.032
    45.4000     84   145.217   359.395   0.0453684     0.032
    45.4000     85   148.324   359.710   0.0690141     0.032
    45.4000     86   149.372   359.981   0.0690141     0.032
    45.4000     87   150.892   360.382   0.0690141     0.032
    45.4000     88   152.574   360.826   0.0690141     0.032
    45.4000     89   153.454   361.055   0.0690141     0.032
    45.4000     90   154.342   361.372   0.0690141     0.032
    45.4000     91   156.504   362.081   0.0722098     0.014
    45.4000     92   158.941   362.880   0.0722098     0.014
    45.4000     93   159.556   363.097   0.0722098     0.014
    45.4000     94   160.171   362.880   0.0722098     0.014
    45.4000     95   160.786   363.097   0.0722098     0.014
    45.4000     96   161.389   363.157   0.0722098     0.014
    45.4000     97   164.578   363.417   0.0722098     0.014
    45.4000     98   166.903   363.608   0.0722098     0.014
    45.4000     99   168.082   363.725   0.0722098     0.014
    45.4000    100   168.280   363.752   0.0951945     0.014
    45.4000    101   168.414   363.773   0.0951945     0.014
    45.4000    102   170.480   364.090   0.0951945     0.014
    45.4000    103   172.341   364.375   0.0951945     0.014
    45.4000    104   172.605   364.416   0.1174990     0.014
    45.4000    105   173.420   364.452   0.1174990     0.014
    45.4000    106   178.296   364.666   0.1174990     0.014
    45.4000    107   181.851   364.823   0.1174990     0.014
    45.4000    108   184.063   364.921   0.1174990     0.014
    45.4000    109   187.100   366.142   0.1174990     0.014
    45.4000    110   192.430   368.169   0.1174990     0.014
    45.4000    111   198.478   370.470   0.1174990     0.014
    45.5000      1     0.000   372.499   0.0000000     0.000
    45.5000      2     6.451   370.201   0.0000000     0.000
    45.5000      3     8.761   369.380   0.0000000     0.000
    45.5000      4     8.870   369.341   0.0000000     0.000
    45.5000      5     8.991   369.297   0.0000000     0.000
    45.5000      6    17.255   366.275   0.0000000     0.000
    45.5000      7    17.452   366.271   0.0000000     0.000
    45.5000      8    18.591   366.246   0.0000000     0.000
    45.5000      9    19.066   366.235   0.0000000     0.000
    45.5000     10    20.539   366.200   0.0000000     0.000
    45.5000     11    20.871   366.192   0.0000000     0.000
    45.5000     12    21.729   366.045   0.0000000     0.000
    45.5000     13    23.685   365.702   0.0000000     0.000
    45.5000     14    24.831   365.502   0.0000000     0.000
    45.5000     15    26.605   365.201   0.0000000     0.000
    45.5000     16    29.947   365.169   0.0000000     0.000
